JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2457264.65264	6.710	0.007		V	GVIA		82	STAR 1	X15339AF	ITELESCOPE T18 NERPIO SPAIN	0	2.085	Z	-9.535	-8.380		X CYG	AAVSO	STD				
2457265.69236	6.1			Vis.	MCPA	B	62	59	11836VDH				Z				X CYG	AAVSO	STD				
2457266.5903	5.8			Vis.	WSN		5.9		1231bfh				Z				X CYG	AAVSO	STD				
2457266.60139	6.0			Vis.	MDP	BU	62	59	69				Z				X CYG	RASC	STD				
2457267.43750	5.8			Vis.	PJGA	B	56	59	1231bfn				Z				X CYG	AAVSO	STD				
2457267.5965	6.1			Vis.	WSN		5.9	6.2	1231bfh				Z				X CYG	AAVSO	STD				
2457267.67500	5.8			Vis.	SSHA		56	59	1036BCF				Z				X CYG	AAVSO	STD				
2457268.44444	5.9			Vis.	MVH		5.9	6.2	X15578CND				Z				X CYG	AAVSO	STD				
2457268.58664	6.073	0.005		V	GVIA		82	STAR 1	X15340AVM	ITELESCOPE T18 NERPIO SPAIN	0	1.459	Z	-10.015	-8.838		X CYG	AAVSO	STD				
2457269.6208	6.1			Vis.	WSN		5.9	6.2	1231bfh				Z				X CYG	AAVSO	STD				
2457269.73403	6.0			Vis.	SSHA		59	62	1036BCF				Z				X CYG	AAVSO	STD				
2457270.58604	6.275	0.007		V	GVIA		82	STAR 1	X15362CGL	ITELESCOPE T18 NERPIO SPAIN	0	1.496	Z	-9.511	-8.289		X CYG	AAVSO	STD				
2457270.65625	6.45			Vis.	MDP	U	66	62	69				Z				X CYG	RASC	STD				
2457270.71458	6.3			Vis.	MCPA		62	66	11836VDH				Z				X CYG	AAVSO	STD				
2457271.62778	6.4			Vis.	SSHA		62	66	1036BCF				Z				X CYG	AAVSO	STD				
2457271.66042	6.55			Vis.	MDP	U	66	62	69				Z				X CYG	RASC	STD				
2457271.70347	6.4			Vis.	MCPA		62	66	11836VDH				Z				X CYG	AAVSO	STD				
2457272.6014	6.7			Vis.	WSN		6.5	6.9	1231bfh				Z				X CYG	AAVSO	STD				
2457273.36528	6.4			Vis.	TYS		62	66	080512				Z				X CYG	AAVSO	STD				
2457273.5542	6.7			Vis.	WSN		6.5	6.9	1231bfh				Z				X CYG	AAVSO	STD				
2457273.58637	6.789	0.003		V	GVIA		82	STAR 1	X15362CGN	ITELESCOPE T18 NERPIO SPAIN	0	1.567	Z	-10.012	-8.817		X CYG	AAVSO	STD				
2457273.64792	6.5			Vis.	SSHA		62	66	1036BCF				Z				X CYG	AAVSO	STD				
2457273.73542	6.6			Vis.	MCPA		66	62	11836VDH				Z				X CYG	AAVSO	STD				
2457274.3264	6.8			Vis.	DXAA		67	69	X15400U	P8X30			Z				X CYG	AASABADELL	STD				
2457275.3924	6.7			Vis.	GGU		66	69	13688FCS				Z				X CYG	KNVWS	STD				
2457275.42500	6.7			Vis.	MVH		6.6	6.9	X15578CND				Z				X CYG	AAVSO	STD				
2457275.65764	6.8			Vis.	SSHA		67	69	1036BCF				Z				X CYG	AAVSO	STD				
2457276.4285	6.8			Vis.	CME		66	69	12610BGI	BIN. 7x50			Z				X Cyg	UAI	STD				
2457276.55972	6.85			Vis.	MDP		67	69	69				Z				X CYG	RASC	STD				
