JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2454289.3908	5.6			Vis.	DAT		TYC1616-01861	TYC1621-01499	K				Z				S SGE	AAVSO	STD				
2454289.4465	5.2			Vis.	CME		NA		NA				Z				S SGE		STD				
2454289.45000	5.5			Vis.	RJG		52	55	P2001		0		Z				S SGE		STD				
2454289.45139	5.5			Vis.	CAI		52	55	P2001		0		Z				S SGE		STD				
2454290.3792	5.5			Vis.	RZM		55		ATLAS		0		Z				S SGE		STD				
2454290.49583	5.8			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454290.49861	5.9			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454290.5236	5.3			Vis.	SYI	TO	51	55		S SGE = 5.29 MAG			Z				S SGE		STD				
2454291.3706	5.5			Vis.	DAT		TYC1616-01861		K				Z				S SGE	AAVSO	STD				
2454292.45069	5.9			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454292.45278	5.9			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454293.3931	5.9			Vis.	RZM		55	60	ATLAS		0		Z				S SGE		STD				
2454293.40972	6.3			Vis.	RJG		59	65	P2001		0		Z				S SGE		STD				
2454293.41319	6.1			Vis.	CAI		59	65	P2001		0		Z				S SGE		STD				
2454294.41944	5.9			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454294.42222	5.9			Vis.	CAI		59	65	P2001		0		Z				S SGE		STD				
2454295.41875	5.8			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454295.42500	5.8			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454296.3608	5.4			Vis.	DAT		TYC1623-02647	TYC1616-01861	K				Z				S SGE	AAVSO	STD				
2454296.3639	5.3			Vis.	RZM		50	55	ATLAS		0		Z				S SGE		STD				
2454296.4493	5.3			Vis.	SYI	TO	51	55		S SGE = 5.32 MAG			Z				S SGE		STD				
2454296.52431	5.4			Vis.	SSW	T	503	552	TYCHO		0		Z				S SGE		STD				
2454297.3514	5.4			Vis.	RZM		55	57	ATLAS		0		Z				S SGE		STD				
2454297.3595	5.4			Vis.	DAT		TYC1623-02647	TYC1616-01861	K				Z				S SGE	AAVSO	STD				
2454298.30556	5.15			Vis.	GFT		49	55	FOGLIA		0		Z				S SGE	AFOEV	STD				
2454298.3514	5.5			Vis.	RZM		55		ATLAS		0		Z				S SGE		STD				
2454298.357	5.4			Vis.	DAT		TYC1623-02647	TYC1616-01861	K				Z				S SGE	AAVSO	STD				
2454298.4090	5.3			Vis.	CME		NA		NA				Z				S SGE		STD				
2454298.43472	5.6			Vis.	SSW	T	552	598	TYCHO		0		Z				S SGE		STD				
2454298.45139	5.3			Vis.	RJG	U	52	55	P2001		0		Z				S SGE		STD				
2454298.45694	5.4			Vis.	CAI	U	52	55	P2001		0		Z				S SGE		STD				
2454298.4764	5.3			Vis.	SYI	TO	51	55		S SGE = 5.34 MAG			Z				S SGE		STD				
2454299.3500	5.6			Vis.	RZM		55	57	ATLAS		0		Z				S SGE		STD				
2454299.3600	5.6			Vis.	DAT		TYC1616-01861	TYC1621-01499	K				Z				S SGE	AAVSO	STD				
2454299.45139	5.8			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454299.45625	5.8			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454299.5014	5.6			Vis.	SYI	TO	55	57		S SGE = 5.60 MAG			Z				S SGE		STD				
2454300.3438	5.7			Vis.	RZM		55	57	ATLAS		0		Z				S SGE		STD				
2454300.3568	5.5			Vis.	DAT		TYC1616-01861		K				Z				S SGE	AAVSO	STD				
2454300.4597	5.6			Vis.	SYI	TO	55	57		S SGE = 5.62 MAG			Z				S SGE		STD				
2454300.47708	5.7			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454300.48125	5.8			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454301.4319	5.9			Vis.	CME		NA		NA				Z				S SGE		STD				
2454301.48264	5.8			Vis.	RJG		55	59	P2001		0		Z				S SGE		STD				
2454301.48611	5.9			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454302.3493	5.8			Vis.	BSR	A	55	58					Z				S SGE		STD				
2454302.36389	5.75			Vis.	GFT		55	59	FOGLIA		0		Z				S SGE	AFOEV	STD				
2454302.41875	6.0			Vis.	RJG	U	59	65	P2001		0		Z				S SGE		STD				
2454302.42083	6.1			Vis.	CAI	U	59	65	P2001		0		Z				S SGE		STD				
2454302.47708	5.7			Vis.	GFT		55	59	FOGLIA		0		Z				S SGE	AFOEV	STD				
2454303.47639	5.9			Vis.	RJG		59	65	P2001		0		Z				S SGE		STD				
2454303.48125	5.9			Vis.	CAI		55	59	P2001		0		Z				S SGE		STD				
2454304.3660	5.4			Vis.	RZM		55	57	ATLAS		0		Z				S SGE		STD				
2454304.4336	5.4			Vis.	DAT		TYC1623-02647	TYC1616-01861	K				Z				S SGE	AAVSO	STD				
2454305.3444	5.4			Vis.	RZM		55	57	ATLAS		0		Z				S SGE		STD				
