JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2440710.7	3.7			Vis.	AC								V				ZET GEM		STD				
2440710.7	3.5			Vis.	BUW								V				ZET GEM		STD				
2440711.6	3.6			Vis.	HDG								V				ZET GEM		STD				
2440712.6	3.7			Vis.	AC								V				ZET GEM		STD				
2440712.6	3.8			Vis.	HDG								V				ZET GEM		STD				
2440713.6	4.0			Vis.	HDG								V				ZET GEM		STD				
2440713.7	4.4			Vis.	CR								V				ZET GEM		STD				
2440715.6	4.1			Vis.	HDG								V				ZET GEM		STD				
2440723.6	3.9			Vis.	HDG								V				ZET GEM		STD				
2440723.7	4.0			Vis.	AC								V				ZET GEM		STD				
2440822.9	3.9			Vis.	AC								V				ZET GEM		STD				
2440824.9	4.0			Vis.	AC								V				ZET GEM		STD				
2440829.9	4.0			Vis.	AC								V				ZET GEM		STD				
2440830.9	3.8			Vis.	AC								V				ZET GEM		STD				
2440837.9	4.0			Vis.	AC								V				ZET GEM		STD				
2440838.9	3.8			Vis.	AC								V				ZET GEM		STD				
2440838.9	4.0			Vis.	HDG								V				ZET GEM		STD				
2440840.9	3.7			Vis.	AC								V				ZET GEM		STD				
2440855.9	4.0			Vis.	AC								V				ZET GEM		STD				
2440858.8	4.0			Vis.	AC								V				ZET GEM		STD				
2440859.8	3.8			Vis.	AC								V				ZET GEM		STD				
2440859.8	3.9			Vis.	HDG								V				ZET GEM		STD				
2440860.9	3.9			Vis.	AC								V				ZET GEM		STD				
2440863.9	3.7			Vis.	AC								V				ZET GEM		STD				
2440864.9	3.8			Vis.	AC								V				ZET GEM		STD				
2440868.7	4.0			Vis.	WRD								V				ZET GEM		STD				
2440883.8	3.7			Vis.	BLU								V				ZET GEM		STD				
2440896.7	3.8			Vis.	AC								V				ZET GEM		STD				
2440897.7	3.7			Vis.	AC								V				ZET GEM		STD				
2440905.5	3.9			Vis.	WRD								V				ZET GEM		STD				
2440912.5	3.8			Vis.	WRD								V				ZET GEM		STD				
2440915.8	3.8			Vis.	CR								V				ZET GEM		STD				
2440917.7	4.1			Vis.	KPL								V				ZET GEM		STD				
2440919.5	3.9			Vis.	WRD								V				ZET GEM		STD				
2440921.8	3.5			Vis.	HDG								V				ZET GEM		STD				
2440922.8	3.6			Vis.	HDG								V				ZET GEM		STD				
2440924.7	3.7			Vis.	HDG								V				ZET GEM		STD				
2440926.7	3.9			Vis.	HDG								V				ZET GEM		STD				
2440929.7	4.1			Vis.	HDG								V				ZET GEM		STD				
2440940.7	3.9			Vis.	HDG								V				ZET GEM		STD				
2440941.7	3.7			Vis.	HDG								V				ZET GEM		STD				
2440944.7	3.8			Vis.	HDG								V				ZET GEM		STD				
2440947.7	4.0			Vis.	HDG								V				ZET GEM		STD				
2440948.6	4.0			Vis.	AC								V				ZET GEM		STD				
2440948.7	4.1			Vis.	HDG								V				ZET GEM		STD				
2440950.0	4.0			Vis.	HDG								V				ZET GEM		STD				
2440950.6	3.8			Vis.	HDG								V				ZET GEM		STD				
2440951.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2440953.7	3.8			Vis.	AC								V				ZET GEM		STD				
2440953.7	3.5			Vis.	SVN								V				ZET GEM		STD				
2440957.6	3.9			Vis.	HDG								V				ZET GEM		STD				
2440958.1	3.7			Vis.	WST								V				ZET GEM		STD				
2440959.6	4.0			Vis.	HDG								V				ZET GEM		STD				
2440960.7	4.0			Vis.	WRD								V				ZET GEM		STD				
2440965.6041	3.7			Vis.	BLC								V				ZET GEM		STD				
2440965.7	3.6			Vis.	HDG								V				ZET GEM		STD				
2440966.7	3.7			Vis.	HDG								V				ZET GEM		STD				
2440970.6	3.8			Vis.	HDG								V				ZET GEM		STD				
2440971.5	3.7			Vis.	WRD								V				ZET GEM		STD				
2440971.6	4.0			Vis.	AC								V				ZET GEM		STD				
2440973.6145	3.7			Vis.	BLC								V				ZET GEM		STD				
2440973.7	3.6			Vis.	HDG								V				ZET GEM		STD				
2440974.6	4.0			Vis.	AC								V				ZET GEM		STD				
2440974.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2440975.6	3.9			Vis.	HDG								V				ZET GEM		STD				
2440977.5	4.0			Vis.	WRD								V				ZET GEM		STD				
2440977.6	4.0			Vis.	HDG								V				ZET GEM		STD				
2440978.7	3.9			Vis.	HDG								V				ZET GEM		STD				
2440981.5	4.1			Vis.	WRD								V				ZET GEM		STD				
2440982.7	3.7			Vis.	HDG								V				ZET GEM		STD				
2440983.5	3.6			Vis.	HDG								V				ZET GEM		STD				
2440988.5	4.1			Vis.	HDG								V				ZET GEM		STD				
2440991.6	3.8			Vis.	HDG								V				ZET GEM		STD				
2440992.5	3.7			Vis.	HDG								V				ZET GEM		STD				
2440993.6	3.6			Vis.	HDG								V				ZET GEM		STD				
2440995.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2440998.5	4.1			Vis.	WRD								V				ZET GEM		STD				
2440999.6	3.9			Vis.	HDG								V				ZET GEM		STD				
2440999.7	3.7			Vis.	AC								V				ZET GEM		STD				
2441003.5	3.7			Vis.	WRD								V				ZET GEM		STD				
2441004.6	3.5			Vis.	AC								V				ZET GEM		STD				
2441006.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2441006.7	3.4			Vis.	AC								V				ZET GEM		STD				
2441007.6	3.8			Vis.	HDG								V				ZET GEM		STD				
2441008.6	3.7			Vis.	AC								V				ZET GEM		STD				
2441011.5	3.8			Vis.	BLU								V				ZET GEM		STD				
2441011.6	3.6			Vis.	AC								V				ZET GEM		STD				
2441012.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2441012.9	3.3			Vis.	AC								V				ZET GEM		STD				
2441013.6	3.7			Vis.	HDG								V				ZET GEM		STD				
2441013.9	3.2			Vis.	AC								V				ZET GEM		STD				
2441024.6	3.6			Vis.	HDG								V				ZET GEM		STD				
2441025.5	3.7			Vis.	WRD								V				ZET GEM		STD				
2441027.5	3.7			Vis.	WRD								V				ZET GEM		STD				
2441027.7	3.8			Vis.	HDG								V				ZET GEM		STD				
2441030.7	3.4			Vis.	AC								V				ZET GEM		STD				
2441030.7	3.9			Vis.	HDG								V				ZET GEM		STD				
2441031.6	3.9			Vis.	HDG								V				ZET GEM		STD				
