JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2454826.3465	5.6			Vis.	REP	KW	NA		NA				Z				RT AUR		STD				
2454828.3451	4.8			Vis.	CME	U	NA		NA				Z				RT AUR		STD				
2454828.3708	5.2			Vis.	REP	K	NA		NA				Z				RT AUR		STD				
2454829.5667	5.3			Vis.	TDB		55	50	A97				Z				RT AUR		STD				
2454830.2917	5.6			Vis.	REP	K	NA		NA				Z				RT AUR		STD				
2454830.8000	5.4			Vis.	WSN		5.0	5.5	sa1297				Z				RT AUR		STD				
2454831.3764	5.8			Vis.	REP	KW	NA		NA				Z				RT AUR		STD				
2454831.59375	5.7			Vis.	AAP		55	58	SA12/97				Z				RT AUR		STD				
2454831.8049	5.4			Vis.	WSN		5.0	5.3	sa1297				Z				RT AUR		STD				
2454832.8063	4.9			Vis.	WSN		4.4	5.0	sa1297				Z				RT AUR		STD				
2454834.8056	5.6			Vis.	WSN		5.5	5.8	sa1297				Z				RT AUR		STD				
2454835.68753	5.5			Vis.	LRD		53	58	1064esf				Z				RT AUR		STD				
2454836.54436	5.5			Vis.	LRD		53	58	1064esf				Z				RT AUR		STD				
