JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2454183.0215	8.32	0.04		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.04 TRANSFORM: YES	1		Z				RS PUP		STD				
2454186.9340	5.40	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454186.9340	6.19	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454186.9340	7.00	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454186.9340	8.64	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454202.9271	5.84	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454202.9271	6.64	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454202.9271	7.56	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454202.9271	9.34	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454449.0236	5.78	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454449.0236	6.60	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454449.0236	7.49	0.03		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	0		Z				RS PUP		STD				
2454449.0236	9.28	0.04		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.04 TRANSFORM: YES	0		Z				RS PUP		STD				
2454457.0771	5.87	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454457.0771	6.66	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454457.0771	7.50	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454457.0771	9.14	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454461.0007	5.39	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454461.0007	6.76	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454461.0007	8.05	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454463.0111	5.26	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454463.0111	6.56	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454463.0111	7.74	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454466.1389	5.23	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454466.1389	6.60	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454466.1389	7.84	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	0		Z				RS PUP		STD				
2454467.6188	6.7			Vis.	SBN	     6	4	69	GUIDE50		0		Z				RS PUP		STD				
2454470.51458	7.3			Vis.	SBN		69	76	080202				Z				RS PUP		STD				
2454474.52708	7.6			Vis.	SBN	G	69	74	1997		0		Z				RS PUP		STD				
2454475.53333	7.7			Vis.	SBN	G	69	74	1997		0		Z				RS PUP		STD				
2454476.48056	7.8			Vis.	SBN	G	69	74	1997		0		Z				RS PUP		STD				
2454477.50000	7.9			Vis.	SBN	G	69	74	1997		0		Z				RS PUP		STD				
2454478.69167	7.5			Vis.	SBN	G	69	74	1997		0		Z				RS PUP		STD				
2454480.50486	7.8			Vis.	SBN	G	69	77	1997		0		Z				RS PUP		STD				
2454493.47500	8.0			Vis.	SBN	K	77		1996				Z				RS PUP		STD				
2454499.62083	7.6			Vis.	SBN	K	69	77	1996				Z				RS PUP		STD				
2454502.56597	7.0			Vis.	SBN		69	76	080202				Z				RS PUP		STD				
2454503.48681	6.8			Vis.	SBN		58	69	080202				Z				RS PUP		STD				
2454509.0840	5.24	0.02		I	DSI	K	863		AUTOSTAR	COMP E391 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454509.0840	5.93	0.02		R	DSI	K	863		AUTOSTAR	COMP E391 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454509.0840	6.64	0.02		V	DSI	K	863		AUTOSTAR	COMP E391 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454509.0840	7.99	0.02		B	DSI	K	863		AUTOSTAR	COMP E391 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454518.0069	5.36	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454518.0069	6.14	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454518.0069	6.94	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454518.0069	8.54	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454520.0944	5.39	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454520.0944	6.19	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454520.0944	7.00	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454520.0944	8.65	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.0444	5.55	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.0444	6.36	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.0444	7.22	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.0444	8.93	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.9174	5.58	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.9174	6.38	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.9174	7.25	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454526.9174	8.99	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454528.44931	7.5			Vis.	SBN		69	76	080202				Z				RS PUP		STD				
2454528.9007	5.64	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454528.9007	7.32	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454528.9007	9.05	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454539.0563	5.93	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454539.0563	7.62	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454539.0563	9.33	0.03		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454555.9049	5.30	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454555.9049	6.81	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454555.9049	8.31	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454556.8618	5.31	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454556.8618	6.85	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454556.8618	8.34	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454558.45486	7.2			Vis.	SBN		69	76	080202				Z				RS PUP		STD				
2454564.28750	7.3			Vis.	SBN		69	76	080202				Z				RS PUP		STD				
2454565.41597	7.5			Vis.	SBN		69	76	080202				Z				RS PUP		STD				
2454568.0299	5.50	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454568.0299	7.17	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454568.0299	8.91	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454573.42153	7.7			Vis.	SBN	BUV	76		080202				Z				RS PUP		STD				
2454578.9590	5.89	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454578.9590	6.70	0.03		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454578.9590	7.61	0.03		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454578.9590	9.35	0.04		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.04 TRANSFORM: YES	1		Z				RS PUP		STD				
2454581.9153	5.86	0.03		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454581.9153	7.47	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454581.9153	9.09	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454582.8674	5.74	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454582.8674	6.49	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454582.8674	7.29	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454582.8674	8.82	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454584.40972	7.0			Vis.	SBN	U	69	76	080202				Z				RS PUP		STD				
2454584.8889	5.49	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454584.8889	6.18	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454584.8889	6.86	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454584.8889	8.16	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454589.8528	5.21	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454589.8528	5.89	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454589.8528	6.57	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454589.8528	7.75	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454590.9083	5.21	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454590.9083	6.59	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454590.9083	7.81	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454598.8632	5.29	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454598.8632	6.06	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454598.8632	6.85	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454598.8632	8.35	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454599.9806	5.36	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454599.9806	6.14	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454599.9806	6.91	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454599.9806	8.47	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454604.9458	5.42	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454604.9458	6.18	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454604.9458	7.04	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454604.9458	8.65	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454606.9153	5.50	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454606.9153	6.35	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454606.9153	7.11	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454606.9153	8.80	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454610.8833	5.60	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454610.8833	6.41	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454610.8833	7.26	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454610.8833	8.99	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454613.9042	5.71	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454613.9042	7.43	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454613.9042	9.16	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454616.9347	5.80	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454616.9347	6.59	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454616.9347	7.52	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454616.9347	9.28	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454631.8861	5.18	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454631.8861	6.57	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454631.8861	7.72	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454827.1563	5.93	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454827.1563	6.75	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454827.1563	7.65	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454827.1563	9.42	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454837.0174	6.22	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454837.0174	5.22	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454837.0174	5.88	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454837.0174	6.53	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454837.0174	7.69	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454838.0354	5.21	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454838.0354	5.88	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454838.0354	6.52	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454838.0354	7.72	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454844.5972	6.7			Vis.	BZX		5.8	6.9	1071aokv	CLEAR VIEW			Z				RS PUP		STD				
2454845.1389	5.29	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454845.1389	5.99	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454845.1389	6.76	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454845.1389	8.19	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454846.0632	5.31	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454846.0632	6.05	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454846.0632	6.80	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454846.0632	8.30	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454850.9882	5.39	0.03		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454850.9882	6.17	0.04		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.04 TRANSFORM: YES	1		Z				RS PUP		STD				
2454850.9882	6.97	0.03		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454850.9882	8.59	0.03		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454856.5732	7.2			Vis.	BZX		7.6	6.9	1071aokv	CLEAR VIEW			Z				RS PUP		STD				
2454860.0396	5.58	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.0396	6.40	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.0396	7.26	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.0396	8.96	0.03		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.9660	5.66	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.9660	6.44	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.9660	7.34	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454860.9660	9.03	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454861.9938	5.70	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454861.9938	6.50	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454861.9938	7.40	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454861.9938	9.10	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454866.9854	5.74	0.03		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454866.9854	6.53	0.03		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454866.9854	7.52	0.03		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454866.9854	9.34	0.03		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.03 TRANSFORM: YES	1		Z				RS PUP		STD				
2454884.5975	6.9			Vis.	BZX		6.9		1092cwd	CLEAR VIEW			Z				RS PUP		STD				
2454889.0278	5.26	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454889.0278	6.02	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454889.0278	6.84	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454889.0278	8.34	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454894.5531	6.9			Vis.	BZX		6.9		1092cwd	CLEAR VIEW			Z				RS PUP		STD				
2454895.0007	5.37	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454895.0007	6.18	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454895.0007	7.00	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454895.0007	8.67	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454909.0069	5.87	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454909.0069	6.70	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454909.0069	7.59	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454909.0069	9.31	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454917.5149	6.6			Vis.	BZX		6.9	5.8	1092cwd	CLEAR VIEW			Z				RS PUP		STD				
2454918.9715	5.26	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454918.9715	5.91	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454918.9715	6.56	0.02		V	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454918.9715	7.75	0.02		B	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454925.4989	6.1			Vis.	BZX		5.8	6.9	1092cwd				Z				RS PUP		STD				
2454926.9771	5.29	0.02		I	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
2454926.9771	6.01	0.02		R	DSI	K	863		AUTOSTAR	COMP E394 Err: 0.02 TRANSFORM: YES	1		Z				RS PUP		STD				
