JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2457542.479	3.6			Vis.	MQA	U	3.7		AAVSO				Z				ETA AQL	AAVSO	STD				
2457542.77146	3.161	0.015		R	SAH		ENSEMBLE		6054AK		0		Z				ETA AQL	AAVSO	STD				
2457542.77851	2.943	0.014		I	SAH		ENSEMBLE		6054AK		0		Z				ETA AQL	AAVSO	STD				
2457542.78256	4.297	0.021		B	SAH		ENSEMBLE		6054AK		0		Z				ETA AQL	AAVSO	STD				
2457542.78646	3.628	0.014		V	SAH		ENSEMBLE		6054AK		0		Z				ETA AQL	AAVSO	STD				
2457542.81875	3.95			Vis.	MDP		37	44	10 STAR				Z				ETA AQL	RASC	STD				
2457543.78056	3.6			Vis.	BBA	U	3.4	3.7	TEN STAR				Z				ETA AQL	AAVSO	STD				
2457544.479	3.5			Vis.	MQA	U	3.2	3.7	AAVSO				Z				ETA AQL	AAVSO	STD				
2457544.5313	4.0			Vis.	REP		37	44	1990				Z				ETA AQL	AJC	STD				
2457545.6771	4.1			Vis.	REP		37	44	1990				Z				ETA AQL	AJC	STD				
2457545.69792	4.0			Vis.	MCPA		37	44	10 star				Z				ETA AQL	AAVSO	STD				
2457545.72569	3.7			Vis.	BBA		3.7	4.0	TEN STAR				Z				ETA AQL	AAVSO	STD				
2457545.84444	3.9			Vis.	MDP	B	37	44	10 STAR	twilight begun			Z				ETA AQL	RASC	STD				
2457546.71389	3.8			Vis.	BBA		3.7	4.0	TEN STAR				Z				ETA AQL	AAVSO	STD				
2457547.5556	4.3			Vis.	DXAA		37	45	X16267FS	UNAIDED EYE SLIGHT HAZE			Z				ETA AQL	AASABADELL	STD				
2457547.6410	3.8			Vis.	CADA	K	37	40	ATLAS	BSC			Z				ETA AQL	NEOA-JBS	STD				
2457547.64583	3.8			Vis.	PMB		3.2	3.7	10 stat tutorial				Z				ETA AQL	AAVSO	STD				
2457547.671	4.3			Vis.	BGZ		37	44	AAVSO				Z				ETA AQL		STD				
2457547.75903	4.4			Vis.	MCPA		44	37	10 star				Z				ETA AQL	AAVSO	STD				
2457547.8264	4.2			Vis.	AAX	K	40	44	ATLAS	BSC			Z				ETA AQL	NEOA-JBS	STD				
2457547.87292	4.6			Vis.	BBA	B	4.4	4.9	TEN STAR				Z				ETA AQL	AAVSO	STD				
2457548.6694	4.5			Vis.	REP		44	47	1990				Z				ETA AQL	AJC	STD				
2457548.69306	4.1			Vis.	MDP		37	44	10 STAR				Z				ETA AQL	RASC	STD				
2457548.8701	4.1			Vis.	AAX	K	40	44	ATLAS	BSC			Z				ETA AQL	NEOA-JBS	STD				
2457549.465	3.6			Vis.	MQA	U	3.7		AAVSO				Z				ETA AQL	AAVSO	STD				
2457549.60417	3.6			Vis.	PMB		3.2	3.7	10 Star Tutorial				Z				ETA AQL	AAVSO	STD				
2457549.6576	4.1			Vis.	REP		37	44	1990				Z				ETA AQL	AJC	STD				
2457549.72847	3.7			Vis.	MCPA		37	44	10 star				Z				ETA AQL	AAVSO	STD				
2457549.74097	4.1			Vis.	MDP		37	44	10 STAR				Z				ETA AQL	RASC	STD				
2457549.90069	3.7			Vis.	MCOA		37	34	10 Star Tutorial				Z				ETA AQL	AAVSO	STD				
2457550.15694	3.75			Vis.	YBRA	B	34	45	8350ABP				Z				ETA AQL		STD				
2457550.4250	3.6			Vis.	REP		34	37	1990				Z				ETA AQL	AJC	STD				
2457550.465	3.5			Vis.	MQA		3.7		AAVSO				Z				ETA AQL	AAVSO	STD				
2457550.71042	3.6			Vis.	MCPA		37	32	10 star				Z				ETA AQL	AAVSO	STD				
2457550.8708	3.5			Vis.	AAX	K	33	37	ATLAS	BSC			Z				ETA AQL	NEOA-JBS	STD				
2457551.8340	3.7			Vis.	AAX	K	33	37	ATLAS	BSC			Z				ETA AQL	NEOA-JBS	STD				
2457552.6389	3.7			Vis.	CADA	K	37	40	ATLAS	BSC			Z				ETA AQL	NEOA-JBS	STD				
